duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack_type,is_attack
0.4692680899768591,tcp,telnet,RSTR,43,763,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,8,4,0.46827110051568416,0.5513165622887742,0.008274551169464862,0.2324265601516379,0.3316073593390369,0.668392640660963,0.06300484249558341,27,12,0.5382963603599267,0.4617036396400733,0.4417756764403487,0.02320792145084494,0.2201363279651515,0.06165176201912132,0.07495333381524784,0.3637288275918743,probe,1
0.39331421318413134,icmp,http,OTH,2048,6078,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,8,5,0.3459032396173462,0.5797875763180221,0.1430379942578467,0.0399653928523561,0.6412144550000376,0.3587855449999624,0.0023477708390185112,14,16,0.6519453411593185,0.34805465884068154,0.6449393232220707,0.06772957679236612,0.7137535755831672,0.21585201118703992,0.015871172163349982,0.11425635965927997,probe,1
0.4889587009811018,udp,telnet,REJ,84,211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0.19315461066401496,0.02539152209249562,0.17342337798737556,0.024581056640408352,0.45030454082919147,0.5496954591708085,0.09541410886885546,18,11,0.43884707968518194,0.561152920314818,0.8310720263100263,0.23238118344955097,0.043619785524257784,0.18487228035410105,0.06152640260189986,0.06640610546767943,normal,0
1.1908255977579372,udp,smtp,S0,68,548,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15,8,0.09171675724738439,0.04487586467265644,0.004897016904196979,0.15996107747023672,0.38763281407099653,0.6123671859290034,0.055132002626059974,20,13,0.6773099894930543,0.3226900105069457,0.6320482157212317,0.18566986782049943,0.239723998557121,0.036178045011146055,0.052218305569439384,0.042006993408051196,normal,0
0.19019471280022499,tcp,ssh,RSTO,7,29,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,11,10,0.028937209867571027,0.1670451321000276,0.19484681936111592,0.11457163407604067,0.5190733055860174,0.4809266944139826,0.24001834692084004,18,14,0.3938919836779424,0.6061080163220576,0.5917615741567337,0.04019505013659534,0.23001977306616178,0.30103246673002776,0.1854433381804377,0.13082216079547346,r2l,1
0.15430765454211937,udp,ftp,REJ,1377,6098,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,6,0.061487845667426384,0.11948221662215214,0.04146083176878048,0.30465845845221656,0.40328465120636137,0.5967153487936386,0.08454833843677992,23,11,0.3427214789808412,0.6572785210191587,0.688177967152258,0.011100269084925623,0.30607633674016194,0.09814200407088611,0.03221210280589375,0.1164493402041602,normal,0
0.026720816866511364,tcp,ssh,SF,4267,157,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14,5,0.1298551766667009,0.08604867953031656,0.07408997751534713,0.1431718633183771,0.42800353059245827,0.5719964694075417,0.03152193056701141,27,10,0.5450055634137159,0.45499443658628413,0.5389528459233153,0.051891978575119034,0.051840047102503756,0.01529724358298333,0.023031647790859228,0.18234829698424967,normal,0
1.1012890836523805,icmp,imap,REJ,165,155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,5,0.02966601480020126,0.02073550409552496,0.11853936794057153,0.09348254039800313,0.7040140513594217,0.29598594864057826,0.08387915320553495,16,9,0.45928126872515856,0.5407187312748414,0.22410879223454275,0.056468263663408805,0.0522611639004603,0.013012870431962828,0.03715844389847616,0.2164254080668166,normal,0
0.27079452875679993,tcp,smtp,S3,109,152,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,13,7,0.03947311287976483,0.041145150339826686,0.05612782751501638,0.07427535594771505,0.4393452237381892,0.5606547762618108,0.05257310786117775,24,10,0.5634589273749291,0.4365410726250709,0.4559347167256941,0.010491188494232214,0.02819090601707381,0.12356839128561992,0.05329427112119633,0.0468440492692964,u2r,1
0.7842823821777635,icmp,http,S0,646,1885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0.07671298321903094,0.1509255478354042,0.19178643233722037,0.025965816404532185,0.4990227005137592,0.5009772994862408,0.10624276611879005,27,9,0.31720192188709906,0.6827980781129009,0.3492156616691006,0.18886684858217992,0.01058437757648353,0.09136629828323822,0.2997962794625828,0.18027640233056957,normal,0
25.36307940963276,icmp,telnet,OTH,450,3598,0,0,0,0,0,1,0,0,0,0,7,0,7,0,0,0,8,4,0.06261988730018968,0.05023917333612249,0.11241196603856934,0.49861046047226404,0.4014056921083937,0.5985943078916063,0.24372289729228042,20,9,0.3117268014082181,0.6882731985917818,0.3960116271777245,0.07403271976119413,0.014275746972568466,0.018977480212552862,0.13383425592121018,0.026006735537821464,r2l,1
0.2330502802398152,icmp,smtp,SF,14,13757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,8,0.018407297593387217,0.013705077856273593,0.4351816790050576,0.002065776667573566,0.6411329187762974,0.3588670812237026,0.12529156288690776,26,11,0.576545724666446,0.42345427533355395,0.626561700731793,0.029488958400710256,0.025073582029853242,0.11683712682177808,0.10853258105782641,0.0034299571585391297,normal,0
0.9040606518730973,icmp,ftp,S0,399,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0.36001124676325386,0.20466301605423157,0.11194962737444342,0.023030488255169766,0.5244624424835838,0.47553755751641624,0.19735313527842185,29,8,0.6531228633009618,0.3468771366990382,0.6790771448614435,0.005172569979014391,0.10117154440673935,0.15197698580144317,0.023666681013367545,0.41247588468454965,normal,0
1.4575252591114578,icmp,other,S2,145,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0.515856699682316,0.04229071831015788,0.15860118644418914,0.30962315608103447,0.322410300178158,0.677589699821842,0.18527483540448486,16,7,0.7127181931445427,0.28728180685545734,0.5247748168229659,0.17405932369994723,0.20037205267379737,0.11741727484748285,0.012398435092819078,0.17294552796032878,normal,0
1.9814267844749622,icmp,imap,S0,1196,3523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,10,0.1074908506774,0.07768757798767219,0.02215666186501286,0.026504855674529575,0.37125104376593354,0.6287489562340665,0.0989313455214291,22,13,0.45068551431354725,0.5493144856864527,0.4854880423952062,0.03481702310940335,0.0157558279983056,0.0039424630332341665,0.2704433192423535,0.003093706770224396,normal,0
0.6706876749216801,tcp,http,S1,1744,3498,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11,6,0.03619992088627484,0.02703835696138919,0.00573892704283946,0.04485129075906258,0.557429665926413,0.44257033407358704,0.14829005478545668,22,10,0.7089627658715605,0.2910372341284395,0.6630489581508555,0.18993746370240608,0.07583148759915818,0.09434524949071332,0.2432205320008379,0.33612058569953257,normal,0
0.6909259562090074,udp,pop3,RSTR,8158,2332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,3,0.06252510378251562,0.11366188825034064,0.044007890866950915,0.04864118348006139,0.6506185839380768,0.3493814160619232,0.045379516233355253,22,10,0.5788313714435843,0.4211686285564157,0.44612864607122765,0.1399194096005175,0.08073517788723704,0.04001882576141495,0.3298019498860513,0.25567618495047006,normal,0
0.9754214576995756,tcp,pop3,S1,6333,1908,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10,5,0.05072046598046125,0.058531594836250464,0.008509260434372536,0.2459757666770043,0.7333525869007814,0.2666474130992186,0.023114234470638633,24,14,0.7041721748289922,0.2958278251710078,0.4161522618505062,0.07744040261712509,0.013591182208660832,0.06934850911935986,0.08169643378594443,0.15827536157644048,normal,0
0.9860639372178697,tcp,imap,OTH,115,18546,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,4,0.11228277044077173,0.13621177324944697,0.14407234985633594,0.08519890066226476,0.5090158169328116,0.4909841830671884,0.015439263091014331,18,12,0.5789833587481263,0.42101664125187366,0.20382377297789905,0.049359976931637656,0.3838600332041949,0.023543566532265928,0.04055383813985825,0.07437844638363264,normal,0
1.266284743831391,udp,ssh,S2,1840,707,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,10,4,0.031647758264637615,0.10618505712346747,0.058568652947259915,0.005226633848672294,0.45377599605428875,0.5462240039457112,0.024698862429563838,18,13,0.1959285667136822,0.8040714332863178,0.21503552523332076,0.19506157461569723,0.018735345440321776,0.018023253172965388,0.0857301994158764,0.12061973453358445,normal,0
0.5589653256517157,icmp,smtp,S3,2843,3670,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,7,2,0.1466812159792062,0.1784183094686645,0.0297044756342845,0.16291308165735416,0.3032760453294746,0.6967239546705254,0.23394409204306948,20,9,0.2836228722776444,0.7163771277223556,0.6949244553984402,0.25201649488327604,0.09566455247340674,0.12473764016842005,0.1380280847847008,0.029699225990044563,u2r,1
0.5058074311065991,icmp,ftp,REJ,30076,41,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,8,7,0.1873125758624069,0.11350726949954344,0.10592542809416332,0.008972379712918364,0.5501815944350182,0.44981840556498176,0.10238783998610446,16,11,0.5082533305386168,0.49174666946138323,0.5568252279181303,0.019714095553454887,0.14864234233563844,0.12714538286475405,0.060438332034562225,0.016609017854864055,normal,0
0.45848518338293526,tcp,pop3,OTH,2918,4517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,6,0.07235209949490504,0.018076919860426175,0.1352357270925553,0.06923192327322568,0.14366652848712422,0.8563334715128758,0.04848700012912356,19,11,0.5952082012894155,0.40479179871058446,0.6789768636716019,0.16210444220839676,0.0318513588729068,0.12758360697995372,0.12665110211947447,0.02828416495078002,normal,0
0.23027801895590352,tcp,http,S3,5554,707,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,11,5,0.13244600787945693,0.0331472133491939,0.11642512211476588,0.1713702956752088,0.4772551937266487,0.5227448062733513,0.08835656854607915,29,6,0.5245202944752353,0.4754797055247647,0.4757738201880491,0.06367589805320552,0.3171811881577038,0.14765059844461262,0.04865199070817801,0.3733185965072205,normal,0
0.22820086126156375,tcp,dns,RSTO,73,11382,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,18,5,0.05682344203467259,0.32249178642337756,0.07986926037425282,0.07137621435387988,0.23876719672275246,0.7612328032772475,0.09980509550042926,21,8,0.4005141380160034,0.5994858619839967,0.4734450697253127,0.07218962568558858,0.014486996014984217,0.08984297848672201,0.08800507931603341,0.009973155181927717,r2l,1
17.819896121391395,tcp,smtp,RSTO,219,534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0.23892862874479281,0.3397181553098853,0.27324868280935294,0.03908676610322649,0.711783596825206,0.288216403174794,0.21548108889051049,20,18,0.36072935117552124,0.6392706488244788,0.7295096377352088,0.06543960513308827,0.01229551508840313,0.023374755080711608,0.09092254387494621,0.20087899208677712,normal,0
0.7842503006173839,udp,smtp,S3,547,341,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,3,0.027153278386008728,0.21808853301620099,0.1912851293605229,0.027538407579839438,0.50339485824855,0.49660514175145,0.1038600214174056,13,13,0.691000672190237,0.308999327809763,0.5742735040444739,0.30763706729827656,0.14878939001862238,0.19749293551966463,0.014693678812989967,0.020825113345334448,normal,0
0.5803961948898719,udp,smtp,S3,1847,92,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,10,6,0.11776052166394776,0.07218356248542389,0.049431643313449285,0.03786291306309992,0.46441122951609604,0.535588770483904,0.07378196704289007,22,8,0.5479823168393421,0.45201768316065793,0.2483841643065692,0.02487324862046918,0.030806081334806324,0.22311004353175973,0.0037188022876848983,0.08798412691493682,normal,0
3.0149281329727016,icmp,smtp,REJ,1532,696,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15,5,0.2348292779304087,0.04816842316530113,0.010486846729891223,0.08838089954919538,0.3739301705733131,0.6260698294266869,0.0701524939621207,25,7,0.6544661579490019,0.34553384205099813,0.4068161560014679,0.010184228101133709,0.0765763202681477,0.07562319964454416,0.17583717888911227,0.039272425762701534,normal,0
